iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AUS,Oceania,Australia,17/11/2023,11648476,0,1470.429,23613,0,16.143,444981.99,0,56.172,902.037,0,0.617,,59,2.254,1612,61.58,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,18/11/2023,11648476,0,1470.429,23613,0,16.143,444981.99,0,56.172,902.037,0,0.617,,59,2.254,1612,61.58,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,19/11/2023,11659275,10799,1542.714,23704,91,13,445394.521,412.531,58.933,905.514,3.476,0.497,,59,2.254,1612,61.58,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,34868.797,5.33,13.56,1318.8337
AUS,Oceania,Australia,20/11/2023,11659275,0,1542.714,23704,0,13,445394.521,0,58.933,905.514,0,0.497,,59,2.254,1612,61.58,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,21/11/2023,11659275,0,1542.714,23704,0,13,445394.521,0,58.933,905.514,0,0.497,,59,2.254,1612,61.58,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,22/11/2023,11659275,0,1542.714,23704,0,13,445394.521,0,58.933,905.514,0,0.497,,59,2.254,1612,61.58,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,23/11/2023,11659275,0,1542.714,23704,0,13,445394.521,0,58.933,905.514,0,0.497,,55,2.101,1605,61.312,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,24/11/2023,11659275,0,1542.714,23704,0,13,445394.521,0,58.933,905.514,0,0.497,,55,2.101,1605,61.312,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,25/11/2023,11659275,0,1542.714,23704,0,13,445394.521,0,58.933,905.514,0,0.497,,55,2.101,1605,61.312,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,26/11/2023,11669557,10282,1468.857,23793,89,12.714,445787.303,392.781,56.112,908.913,3.4,0.486,,55,2.101,1605,61.312,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,35116.996,5.34,7.93,1328.2213
AUS,Oceania,Australia,27/11/2023,11669557,0,1468.857,23793,0,12.714,445787.303,0,56.112,908.913,0,0.486,,55,2.101,1605,61.312,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,28/11/2023,11669557,0,1468.857,23793,0,12.714,445787.303,0,56.112,908.913,0,0.486,,55,2.101,1605,61.312,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,29/11/2023,11669557,0,1468.857,23793,0,12.714,445787.303,0,56.112,908.913,0,0.486,,55,2.101,1605,61.312,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,30/11/2023,11669557,0,1468.857,23793,0,12.714,445787.303,0,56.112,908.913,0,0.486,,57,2.177,1583,60.472,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,1/12/2023,11669557,0,1468.857,23793,0,12.714,445787.303,0,56.112,908.913,0,0.486,,57,2.177,1583,60.472,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,2/12/2023,11669557,0,1468.857,23793,0,12.714,445787.303,0,56.112,908.913,0,0.486,,57,2.177,1583,60.472,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,3/12/2023,11679177,9620,1374.286,23945,152,21.714,446154.795,367.492,52.499,914.72,5.807,0.83,,57,2.177,1583,60.472,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,35463.996,5.37,11.22,1341.3458
AUS,Oceania,Australia,4/12/2023,11679177,0,1374.286,23945,0,21.714,446154.795,0,52.499,914.72,0,0.83,,57,2.177,1583,60.472,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,5/12/2023,11679177,0,1374.286,23945,0,21.714,446154.795,0,52.499,914.72,0,0.83,,57,2.177,1583,60.472,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,6/12/2023,11679177,0,1374.286,23945,0,21.714,446154.795,0,52.499,914.72,0,0.83,,57,2.177,1583,60.472,,,,,,,,,,,,,,,,,,,8501,,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,7/12/2023,11679177,0,1374.286,23945,0,21.714,446154.795,0,52.499,914.72,0,0.83,,54,2.063,1523,58.18,,,,,,,,,,,,,,69306345,,,,,8501,264.76,,,,325,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,8/12/2023,11679177,0,1374.286,23945,0,21.714,446154.795,0,52.499,914.72,0,0.83,,,,,,,,,,,,,,,,,,,,,,,,9551,,,,,365,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,9/12/2023,11679177,0,1374.286,23945,0,21.714,446154.795,0,52.499,914.72,0,0.83,,,,,,,,,,,,,,,,,,,,,,,,10601,,,,,405,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,10/12/2023,11689158,9981,1425.857,24117,172,24.571,446536.078,381.283,54.469,921.291,6.571,0.939,,,,,,,,,,,,,,,,,,,,,,,,11651,,,,,445,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,35809.598,5.4,11.3,1354.4175
AUS,Oceania,Australia,11/12/2023,11689158,0,1425.857,24117,0,24.571,446536.078,0,54.469,921.291,0,0.939,,,,,,,,,,,,,,,,,,,,,,,,12701,,,,,485,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,12/12/2023,11689158,0,1425.857,24117,0,24.571,446536.078,0,54.469,921.291,0,0.939,,,,,,,,,,,,,,,,,,,,,,,,13751,,,,,525,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,13/12/2023,11689158,0,1425.857,24117,0,24.571,446536.078,0,54.469,921.291,0,0.939,,,,,,,,,,,,,,,,,,,,,,,,14800,,,,,565,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,14/12/2023,11689158,0,1425.857,24117,0,24.571,446536.078,0,54.469,921.291,0,0.939,,,,,,,,,,,,,,,,,,,,,,,,15850,,,,,605,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,15/12/2023,11689158,0,1425.857,24117,0,24.571,446536.078,0,54.469,921.291,0,0.939,,,,,,,,,,,,,,,,,,,,,,,,15850,,,,,605,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,16/12/2023,11689158,0,1425.857,24117,0,24.571,446536.078,0,54.469,921.291,0,0.939,,,,,,,,,,,,,,,,,,,,,,,,15850,,,,,605,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,17/12/2023,11699655,10497,1499.571,24209,92,13.143,446937.073,400.995,57.285,924.805,3.514,0.502,,,,,,,,,,,,,,,,,,,,,,,,15850,,,,,605,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,36037.2,5.41,7.28,1363.026
AUS,Oceania,Australia,18/12/2023,11699655,0,1499.571,24209,0,13.143,446937.073,0,57.285,924.805,0,0.502,,,,,,,,,,,,,,,,,,,,,,,,15850,,,,,605,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,19/12/2023,11699655,0,1499.571,24209,0,13.143,446937.073,0,57.285,924.805,0,0.502,,,,,,,,,,,,,,,,,,,,,,,,15850,,,,,605,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,20/12/2023,11699655,0,1499.571,24209,0,13.143,446937.073,0,57.285,924.805,0,0.502,,,,,,,,,,,,,,,,,,,,,,,,15850,,,,,605,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,21/12/2023,11699655,0,1499.571,24209,0,13.143,446937.073,0,57.285,924.805,0,0.502,,,,,,,,,,,,,,,,,,,,,,,,15850,,,,,605,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,22/12/2023,11699655,0,1499.571,24209,0,13.143,446937.073,0,57.285,924.805,0,0.502,,,,,,,,,,,,,,,,,,,,,,,,15850,,,,,605,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,23/12/2023,11699655,0,1499.571,24209,0,13.143,446937.073,0,57.285,924.805,0,0.502,,,,,,,,,,,,,,,,,,,,,,,,15850,,,,,605,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,24/12/2023,11710801,11146,1592.286,24273,64,9.143,447362.86,425.787,60.827,927.25,2.445,0.349,,,,,,,,,,,,,,,,,,,,,,,,15850,,,,,605,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,36353.4,5.43,10.25,1374.9855
AUS,Oceania,Australia,25/12/2023,11710801,0,1592.286,24273,0,9.143,447362.86,0,60.827,927.25,0,0.349,,,,,,,,,,,,,,,,,,,,,,,,15850,,,,,605,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,26/12/2023,11710801,0,1592.286,24273,0,9.143,447362.86,0,60.827,927.25,0,0.349,,,,,,,,,,,,,,,,,,,,,,,,15850,,,,,605,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,27/12/2023,11710801,0,1592.286,24273,0,9.143,447362.86,0,60.827,927.25,0,0.349,,,,,,,,,,,,,,,,,,,,,,,,15850,,,,,605,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,28/12/2023,11710801,0,1592.286,24273,0,9.143,447362.86,0,60.827,927.25,0,0.349,,,,,,,,,,,,,,,,,,,,,,,,15850,,,,,605,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,29/12/2023,11710801,0,1592.286,24273,0,9.143,447362.86,0,60.827,927.25,0,0.349,,,,,,,,,,,,,,,,,,,,,,,,15850,,,,,605,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,30/12/2023,11710801,0,1592.286,24273,0,9.143,447362.86,0,60.827,927.25,0,0.349,,,,,,,,,,,,,,,,,,,,,,,,15850,,,,,605,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,31/12/2023,11721535,10734,1533.429,24344,71,10.143,447772.908,410.048,58.578,929.962,2.712,0.387,,,,,,,,,,,,,,,,,,,69686752,,,,,15850,266.21,,,,605,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,36645.2,5.45,9.64,1386.0222
AUS,Oceania,Australia,1/01/2024,11721535,0,1533.429,24344,0,10.143,447772.908,0,58.578,929.962,0,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,2/01/2024,11721535,0,1533.429,24344,0,10.143,447772.908,0,58.578,929.962,0,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,3/01/2024,11721535,0,1533.429,24344,0,10.143,447772.908,0,58.578,929.962,0,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,4/01/2024,11721535,0,1533.429,24344,0,10.143,447772.908,0,58.578,929.962,0,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,5/01/2024,11721535,0,1533.429,24344,0,10.143,447772.908,0,58.578,929.962,0,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,6/01/2024,11721535,0,1533.429,24344,0,10.143,447772.908,0,58.578,929.962,0,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,7/01/2024,11731353,9818,1402.571,24407,63,9,448147.964,375.056,53.579,932.369,2.407,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,8/01/2024,11731353,0,1402.571,24407,0,9,448147.964,0,53.579,932.369,0,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,9/01/2024,11731353,0,1402.571,24407,0,9,448147.964,0,53.579,932.369,0,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,10/01/2024,11731353,0,1402.571,24407,0,9,448147.964,0,53.579,932.369,0,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,11/01/2024,11731353,0,1402.571,24407,0,9,448147.964,0,53.579,932.369,0,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,12/01/2024,11731353,0,1402.571,24407,0,9,448147.964,0,53.579,932.369,0,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,13/01/2024,11731353,0,1402.571,24407,0,9,448147.964,0,53.579,932.369,0,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,14/01/2024,11742407,11054,1579.143,24467,60,8.571,448570.237,422.272,60.325,934.661,2.292,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,15/01/2024,11742407,0,1579.143,24467,0,8.571,448570.237,0,60.325,934.661,0,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,16/01/2024,11742407,0,1579.143,24467,0,8.571,448570.237,0,60.325,934.661,0,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,17/01/2024,11742407,0,1579.143,24467,0,8.571,448570.237,0,60.325,934.661,0,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,18/01/2024,11742407,0,1579.143,24467,0,8.571,448570.237,0,60.325,934.661,0,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,19/01/2024,11742407,0,1579.143,24467,0,8.571,448570.237,0,60.325,934.661,0,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,20/01/2024,11742407,0,1579.143,24467,0,8.571,448570.237,0,60.325,934.661,0,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,21/01/2024,11753199,10792,1541.714,24604,137,19.571,448982.501,412.264,58.895,939.894,5.234,0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,22/01/2024,11753199,0,1541.714,24604,0,19.571,448982.501,0,58.895,939.894,0,0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,23/01/2024,11753199,0,1541.714,24604,0,19.571,448982.501,0,58.895,939.894,0,0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,24/01/2024,11753199,0,1541.714,24604,0,19.571,448982.501,0,58.895,939.894,0,0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,25/01/2024,11753199,0,1541.714,24604,0,19.571,448982.501,0,58.895,939.894,0,0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,26/01/2024,11753199,0,1541.714,24604,0,19.571,448982.501,0,58.895,939.894,0,0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,27/01/2024,11753199,0,1541.714,24604,0,19.571,448982.501,0,58.895,939.894,0,0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,28/01/2024,11762242,9043,1291.857,24657,53,7.571,449327.951,345.451,49.35,941.919,2.025,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,29/01/2024,11762242,0,1291.857,24657,0,7.571,449327.951,0,49.35,941.919,0,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,30/01/2024,11762242,0,1291.857,24657,0,7.571,449327.951,0,49.35,941.919,0,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,31/01/2024,11762242,0,1291.857,24657,0,7.571,449327.951,0,49.35,941.919,0,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,1/02/2024,11762242,0,1291.857,24657,0,7.571,449327.951,0,49.35,941.919,0,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,2/02/2024,11762242,0,1291.857,24657,0,7.571,449327.951,0,49.35,941.919,0,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,3/02/2024,11762242,0,1291.857,24657,0,7.571,449327.951,0,49.35,941.919,0,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,4/02/2024,11770160,7918,1131.143,24710,53,7.571,449630.426,302.475,43.211,943.944,2.025,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,5/02/2024,11770160,0,1131.143,24710,0,7.571,449630.426,0,43.211,943.944,0,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,6/02/2024,11770160,0,1131.143,24710,0,7.571,449630.426,0,43.211,943.944,0,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,7/02/2024,11770160,0,1131.143,24710,0,7.571,449630.426,0,43.211,943.944,0,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,8/02/2024,11770160,0,1131.143,24710,0,7.571,449630.426,0,43.211,943.944,0,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
